Waktu Update,Ticker,Kategori,Valuasi,PER (x),PBV (x),Harga (Rp),Harga MA20,Support,Resistance,Change (%),Volume,Vol Breakout,RSI (14D),Momentum,MA Signal,MA Cross,MACD,"Trend MA (5,20,50)",Status Bandar,OBV Trend,Status Gap,Tekanan Bandar,Status BB,Risiko,Pola Candle,Posisi Entry,Likuiditas,Posisi VWAP,Kekuatan A/D,Kelas Transaksi,RVOL (Anomali Vol),Fase Siklus Bandar,Karakter Gorengan,Sinyal Cuci Barang,Streak Harian,Auto Trading Plan,Status Open,Risk/Reward Ratio,Total Score,Rekomendasi,Status Akuisisi,Terakhir Update
09:00,BUMI,Big Cap (Lapis 1),Overvalued (Mahal),38.018433,41249.996,165.0,155,136,196,1.8518518518518516,2318947200,Normal,55,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Distribusi (Turun),Normal,Seimbang / Adu Mekanik,Normal,Tinggi,Doji (Ragu-ragu),Rawan Pucuk (High Risk),> 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Sultan (> 50M/hari),Normal (50-150%),Mark-Up (Fase Pesta),Normal,Normal,Naik 2 Hari Beruntun,TP: 179 | CL: 155,Normal,Menengah (1:1),5,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,DEWI,Small Cap (Lapis 3),Fair Value (Wajar),0.0,1.438675,119.0,119,116,125,0.0,26505600,Normal,49,Negatif,Downtrend,Bearish,Strong Bearish,Konsolidasi / Transisi,Normal,Akumulasi (Naik),Normal,Seimbang / Adu Mekanik,Squeeze,Rendah,Doji (Ragu-ragu),Dekat Support (Low Risk),> 1 Miliar,Persis di VWAP,Akumulasi Pro (Smart Money),Ritel Aktif (5M - 50M),Sepi (< 50%),Distribution (Fase Jualan),Normal,Jarum Bawah (Sinyal Pantulan Kuat),Sideways / Stagnan,TP: 125 | CL: 114,Normal,Ideal (1:2),1,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,HOKI,Small Cap (Lapis 3),Fair Value (Wajar),0.0,0.9797695,54.0,53,50,59,0.0,6266600,Normal,49,Negatif,Uptrend,Bullish,Strong Bullish,Awal Reversal (5>20),Normal,Akumulasi (Naik),Normal,Dominan Jual (Guyur),Normal,Sedang,Doji (Ragu-ragu),Area Tengah,< 1 Miliar,Di Bawah VWAP (Lemah),Akumulasi Pro (Smart Money),Gorengan Sepi (< 5M),Sepi (< 50%),Accumulation (Kumpul Barang),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Sideways / Stagnan,TP: 57 | CL: 51,Normal,Menengah (1:1),4,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,IRSX,Mid Cap (Lapis 2),Overvalued (Mahal),79.29516,7.3773513,360.0,293,252,362,14.64968152866242,154680600,Tembus MA20,68,Positif,Uptrend,Bullish,Strong Bullish,Awal Reversal (5>20),Akumulasi Kuat,Akumulasi (Naik),Normal,Dominan Beli (Hajar Kanan),Breakout Upper,Tinggi,Marubozu (Strong Bullish),Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Ritel Aktif (5M - 50M),Anomali Tinggi (150-300%),Accumulation (Kumpul Barang),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 2 Hari Beruntun,TP: 395 | CL: 336,Normal,Tidak Ideal (< 1:1),9,BELI,TIDAK ADA,2026-08-03 09:00:03
09:00,RAJA,Big Cap (Lapis 1),Overvalued (Mahal),35.714287,89000.0,890.0,883,784,980,1.1363636363636365,169704400,Normal,55,Positif,Uptrend,Bearish,Bearish MACD,Konsolidasi / Transisi,Normal,Akumulasi (Naik),Normal,Dominan Jual (Guyur),Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Sultan (> 50M/hari),Normal (50-150%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 2 Hari Beruntun,TP: 965 | CL: 840,Normal,Tidak Ideal (< 1:1),4,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,ANTM,Big Cap (Lapis 1),Fair Value (Wajar),8.156561,1.7815685,2880.0,2956,2740,3190,0.6993006993006993,98459300,Tembus MA20,47,Positif,Downtrend,Bearish,Bearish MACD,Konsolidasi / Transisi,Normal,Distribusi (Turun),Normal,Seimbang / Adu Mekanik,Normal,Sedang,Doji (Ragu-ragu),Area Tengah,> 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Sultan (> 50M/hari),Normal (50-150%),Distribution (Fase Jualan),Normal,Normal,Naik 2 Hari Beruntun,TP: 3026 | CL: 2782,Normal,Ideal (1:2),2,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,UVCR,Small Cap (Lapis 3),Overvalued (Mahal),42.608696,2.725503,147.0,141,124,168,0.0,26036800,Normal,47,Negatif,Uptrend,Bullish,Bullish MACD,Awal Reversal (5>20),Normal,Akumulasi (Naik),Gap Up (+2.7%),Dominan Jual (Guyur),Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Bawah VWAP (Lemah),Distribusi Pro (Guyuran),Ritel Aktif (5M - 50M),Normal (50-150%),Accumulation (Kumpul Barang),Normal,Normal,Sideways / Stagnan,TP: 160 | CL: 137,Normal,Tidak Ideal (< 1:1),5,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,MDIA,Mid Cap (Lapis 2),Overvalued (Mahal),2387.5,8.157861,191.0,97,65,193,9.142857142857142,1136885000,Tembus MA20,90,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Akumulasi Kuat,Akumulasi (Naik),Gap Down (-4.0%),Dominan Beli (Hajar Kanan),Breakout Upper,Tinggi,Marubozu (Strong Bullish),Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Sultan (> 50M/hari),Normal (50-150%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 2 Hari Beruntun,TP: 220 | CL: 171,Normal,Tidak Ideal (< 1:1),9,BELI,TIDAK ADA,2026-08-03 09:00:03
09:00,BBNI,Big Cap (Lapis 1),Undervalued (Murah),6.4767075,0.81583095,3530.0,3499,3210,3650,-0.5633802816901409,48321300,Tembus MA20,52,Negatif,Uptrend,Bullish,Strong Bullish,Awal Reversal (5>20),Normal,Distribusi (Turun),Normal,Dominan Jual (Guyur),Normal,Sedang,Normal,Area Tengah,> 1 Miliar,Persis di VWAP,Akumulasi Pro (Smart Money),Sultan (> 50M/hari),Normal (50-150%),Accumulation (Kumpul Barang),Normal,Normal,Turun 1 Hari Beruntun,TP: 3660 | CL: 3442,Normal,Tidak Ideal (< 1:1),5,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,VKTR,Big Cap (Lapis 1),Overvalued (Mahal),0.0,30.829004,730.0,690,498,900,1.3888888888888888,40867500,Normal,54,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Gap Up (+2.1%),Dominan Jual (Guyur),Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Bawah VWAP (Lemah),Distribusi Pro (Guyuran),Ritel Aktif (5M - 50M),Sepi (< 50%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 2 Hari Beruntun,TP: 826 | CL: 665,Normal,Tidak Ideal (< 1:1),7,BELI,TIDAK ADA,2026-08-03 09:00:03
09:00,RBMS,Small Cap (Lapis 3),Fair Value (Wajar),0.0,0.352147,65.0,63,55,81,1.5625,59023700,Normal,52,Positif,Uptrend,Bullish,Bearish MACD,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Normal,Seimbang / Adu Mekanik,Normal,Tinggi,Doji (Ragu-ragu),Rawan Pucuk (High Risk),> 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Normal (50-150%),Mark-Up (Fase Pesta),Normal,Normal,Naik 2 Hari Beruntun,TP: 73 | CL: 59,Normal,Ideal (1:2),5,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,SGER,Mid Cap (Lapis 2),Overvalued (Mahal),36.094673,3.2635155,488.0,437,390,490,5.627705627705628,43453600,Tembus MA20,69,Positif,Uptrend,Bullish,Bearish MACD,Perfect Uptrend (5>20>50),Akumulasi Kuat,Akumulasi (Naik),Normal,Dominan Beli (Hajar Kanan),Breakout Upper,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Ritel Aktif (5M - 50M),Anomali Tinggi (150-300%),Mark-Up (Fase Pesta),Normal,Normal,Naik 3 Hari Beruntun,TP: 526 | CL: 462,Normal,Tidak Ideal (< 1:1),8,BELI,TIDAK ADA,2026-08-03 09:00:03
09:00,CDIA,Big Cap (Lapis 1),Overvalued (Mahal),64.09002,72777.78,655.0,655,600,790,1.550387596899225,26300500,Normal,47,Positif,Downtrend,Bullish,Bullish MACD,Awal Reversal (5>20),Normal,Distribusi (Turun),Normal,Seimbang / Adu Mekanik,Normal,Tinggi,Doji (Ragu-ragu),Area Tengah,> 1 Miliar,Di Bawah VWAP (Lemah),Distribusi Pro (Guyuran),Ritel Aktif (5M - 50M),Sepi (< 50%),Sideways,Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 1 Hari Beruntun,TP: 716 | CL: 614,Normal,Ideal (1:2),3,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,OMED,Mid Cap (Lapis 2),Fair Value (Wajar),15.013774,2.0887427,218.0,206,193,220,0.9259259259259258,13190600,Normal,59,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Normal,Dominan Beli (Hajar Kanan),Normal,Sedang,Doji (Ragu-ragu),Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Ritel Aktif (5M - 50M),Normal (50-150%),Mark-Up (Fase Pesta),Normal,Jarum Bawah (Sinyal Pantulan Kuat),Naik 4 Hari Beruntun,TP: 232 | CL: 208,Normal,Tidak Ideal (< 1:1),7,BELI,TIDAK ADA,2026-08-03 09:00:03
09:00,BEEF,Mid Cap (Lapis 2),Overvalued (Mahal),29.855293,7.739235,392.0,302,190,408,-1.507537688442211,11200300,Normal,83,Negatif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Normal,Dominan Jual (Guyur),Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Ritel Aktif (5M - 50M),Sepi (< 50%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Turun 1 Hari Beruntun,TP: 430 | CL: 366,Normal,Tidak Ideal (< 1:1),5,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,MBTO,Small Cap (Lapis 3),Fair Value (Wajar),0.0,0.3718306,121.0,115,101,138,0.8333333333333334,939400,Normal,60,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Normal,Seimbang / Adu Mekanik,Normal,Tinggi,Doji (Ragu-ragu),Rawan Pucuk (High Risk),< 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Sepi (< 50%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Jarum Bawah (Sinyal Pantulan Kuat),Naik 2 Hari Beruntun,TP: 133 | CL: 112,Normal,Tidak Ideal (< 1:1),6,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,AMMN,Big Cap (Lapis 1),Overvalued (Mahal),27.93296,53947.37,4100.0,3857,3350,4410,3.015075376884422,92470900,Tembus MA20,59,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Distribusi (Turun),Normal,Seimbang / Adu Mekanik,Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Distribusi Pro (Guyuran),Sultan (> 50M/hari),Normal (50-150%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 2 Hari Beruntun,TP: 4413 | CL: 3890,Open = Low (Bullish Kuat),Tidak Ideal (< 1:1),6,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,BBKP,Mid Cap (Lapis 2),Fair Value (Wajar),0.0,1.2107383,52.0,52,50,57,0.0,14846800,Normal,44,Negatif,Downtrend,Death Cross,Strong Bearish,Strong Downtrend (5<20<50),Normal,Distribusi (Turun),Normal,Dominan Jual (Guyur),Normal,Sedang,Doji (Ragu-ragu),Area Tengah,< 1 Miliar,Di Bawah VWAP (Lemah),Akumulasi Pro (Smart Money),Gorengan Sepi (< 5M),Sepi (< 50%),Mark-Down (Fase Runtuh),Normal,Normal,Sideways / Stagnan,TP: 55 | CL: 50,Normal,Ideal (1:2),0,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,BMTR,Mid Cap (Lapis 2),Undervalued (Murah),2.3046875,0.12148316,118.0,116,109,124,2.608695652173913,30877900,Normal,51,Positif,Uptrend,Bearish,Bullish MACD,Strong Downtrend (5<20<50),Normal,Distribusi (Turun),Normal,Dominan Beli (Hajar Kanan),Normal,Sedang,Normal,Area Tengah,> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Gorengan Sepi (< 5M),Normal (50-150%),Accumulation (Kumpul Barang),Normal,Normal,Naik 2 Hari Beruntun,TP: 124 | CL: 114,Normal,Tidak Ideal (< 1:1),5,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,KOKA,Small Cap (Lapis 3),Overvalued (Mahal),0.0,3.717902,193.0,185,119,268,0.0,14562400,Normal,57,Negatif,Uptrend,Bullish,Bearish MACD,Perfect Uptrend (5>20>50),Normal,Distribusi (Turun),Gap Up (+3.6%),Dominan Jual (Guyur),Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Bawah VWAP (Lemah),Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Sepi (< 50%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Sideways / Stagnan,TP: 228 | CL: 169,Open = High (Tekanan Jual),Menengah (1:1),4,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,ERAA,Mid Cap (Lapis 2),Undervalued (Murah),4.6796656,0.6930156,420.0,371,336,430,2.4390243902439024,162733600,Tembus MA20,74,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Distribusi Kuat,Akumulasi (Naik),Gap Up (+2.9%),Seimbang / Adu Mekanik,Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Ritel Aktif (5M - 50M),Anomali Tinggi (150-300%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 2 Hari Beruntun,TP: 444 | CL: 403,Normal,Tidak Ideal (< 1:1),8,BELI,TIDAK ADA,2026-08-03 09:00:03
09:00,BTEK,Small Cap (Lapis 3),Fair Value (Wajar),0.0,1.9352568,11.0,10,10,12,0.0,127411400,Tembus MA20,50,Negatif,Uptrend,Bullish,Strong Bullish,Awal Reversal (5>20),Normal,Distribusi (Turun),Gap Down (-9.1%),Dominan Beli (Hajar Kanan),Normal,Tinggi,Marubozu (Strong Bullish),Rawan Pucuk (High Risk),> 1 Miliar,Persis di VWAP,Akumulasi Pro (Smart Money),Gorengan Sepi (< 5M),Anomali Tinggi (150-300%),Accumulation (Kumpul Barang),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Sideways / Stagnan,TP: 12 | CL: 10,Open = Low (Bullish Kuat),Menengah (1:1),5,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,MTEL,Big Cap (Lapis 1),Fair Value (Wajar),17.123796,1.1120846,462.0,463,444,500,1.762114537444934,46303800,Normal,49,Positif,Downtrend,Bearish,Bullish MACD,Strong Downtrend (5<20<50),Normal,Akumulasi (Naik),Normal,Dominan Beli (Hajar Kanan),Normal,Sedang,Normal,Area Tengah,> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Ritel Aktif (5M - 50M),Normal (50-150%),Mark-Down (Fase Runtuh),Solid (Jarang Dibanting),Normal,Naik 1 Hari Beruntun,TP: 475 | CL: 453,Normal,Ideal (1:2),4,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,SMIL,Mid Cap (Lapis 2),Overvalued (Mahal),50.0,4.5412745,400.0,336,282,400,0.0,21153600,Normal,84,Negatif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Normal,Dominan Beli (Hajar Kanan),Normal,Tinggi,Doji (Ragu-ragu),Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Ritel Aktif (5M - 50M),Sepi (< 50%),Mark-Up (Fase Pesta),Solid (Jarang Dibanting),Jarum Bawah (Sinyal Pantulan Kuat),Sideways / Stagnan,TP: 431 | CL: 378,Normal,Tidak Ideal (< 1:1),6,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,MSKY,Small Cap (Lapis 3),Fair Value (Wajar),0.0,0.8631626,66.0,60,56,70,13.793103448275861,232904200,Tembus MA20,63,Positif,Uptrend,Bearish,Bullish MACD,Strong Downtrend (5<20<50),Akumulasi Kuat,Akumulasi (Naik),Normal,Seimbang / Adu Mekanik,Breakout Upper,Sedang,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Gorengan Sepi (< 5M),Ledakan Ekstrem (> 300%),Accumulation (Kumpul Barang),Normal,Normal,Naik 1 Hari Beruntun,TP: 70 | CL: 63,Normal,Tidak Ideal (< 1:1),7,BELI,TIDAK ADA,2026-08-03 09:00:03
09:00,AYLS,Small Cap (Lapis 3),Overvalued (Mahal),0.0,4.0601864,153.0,151,141,170,3.3783783783783785,1385000,Normal,54,Positif,Uptrend,Bearish,Bearish MACD,Konsolidasi / Transisi,Normal,Akumulasi (Naik),Normal,Dominan Beli (Hajar Kanan),Normal,Sedang,Normal,Area Tengah,< 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Gorengan Sepi (< 5M),Normal (50-150%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 2 Hari Beruntun,TP: 166 | CL: 144,Normal,Menengah (1:1),5,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,DMAS,Mid Cap (Lapis 2),Undervalued (Murah),5.6467,1.0791969,148.0,138,136,150,4.225352112676056,161620100,Tembus MA20,72,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Akumulasi Kuat,Akumulasi (Naik),Gap Up (+2.1%),Seimbang / Adu Mekanik,Squeeze,Rendah,Normal,Area Tengah,> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Ritel Aktif (5M - 50M),Anomali Tinggi (150-300%),Mark-Up (Fase Pesta),Normal,Normal,Naik 5 Hari Beruntun,TP: 152 | CL: 145,Open = Low (Bullish Kuat),Tidak Ideal (< 1:1),9,BELI,TIDAK ADA,2026-08-03 09:00:03
09:00,MARK,Mid Cap (Lapis 2),Overvalued (Mahal),13.679366,4.139089,1070.0,1025,950,1140,-1.3824884792626728,13067500,Normal,60,Negatif,Uptrend,Bearish,Bearish MACD,Konsolidasi / Transisi,Normal,Akumulasi (Naik),Normal,Dominan Jual (Guyur),Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Ritel Aktif (5M - 50M),Normal (50-150%),Mark-Up (Fase Pesta),Normal,Normal,Turun 1 Hari Beruntun,TP: 1143 | CL: 1021,Open = High (Tekanan Jual),Tidak Ideal (< 1:1),3,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,ESIP,Small Cap (Lapis 3),Overvalued (Mahal),43.47826,1.4708378,130.0,130,118,151,3.1746031746031744,24698000,Normal,50,Positif,Downtrend,Death Cross,Strong Bearish,Konsolidasi / Transisi,Normal,Distribusi (Turun),Normal,Dominan Beli (Hajar Kanan),Normal,Sedang,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Bawah VWAP (Lemah),Distribusi Pro (Guyuran),Ritel Aktif (5M - 50M),Sepi (< 50%),Distribution (Fase Jualan),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 2 Hari Beruntun,TP: 141 | CL: 122,Normal,Ideal (1:2),2,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,KPIG,Mid Cap (Lapis 2),Undervalued (Murah),10.892388,0.2878676,83.0,82,72,90,2.4691358024691357,265142400,Tembus MA20,50,Positif,Uptrend,Bearish,Bullish MACD,Strong Downtrend (5<20<50),Normal,Akumulasi (Naik),Normal,Seimbang / Adu Mekanik,Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Ritel Aktif (5M - 50M),Anomali Tinggi (150-300%),Accumulation (Kumpul Barang),Normal,Normal,Naik 2 Hari Beruntun,TP: 89 | CL: 78,Normal,Tidak Ideal (< 1:1),5,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,PNLF,Mid Cap (Lapis 2),Undervalued (Murah),3.4482758,0.23157318,228.0,223,208,236,0.0,5673000,Normal,57,Negatif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Distribusi (Turun),Normal,Dominan Jual (Guyur),Normal,Sedang,Doji (Ragu-ragu),Area Tengah,> 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Sepi (< 50%),Mark-Up (Fase Pesta),Normal,Normal,Sideways / Stagnan,TP: 238 | CL: 221,Normal,Tidak Ideal (< 1:1),4,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,EMTK,Big Cap (Lapis 1),Undervalued (Murah),11.481803,0.87896925,530.0,521,492,570,0.9523809523809524,23917700,Normal,49,Positif,Uptrend,Bearish,Bullish MACD,Strong Downtrend (5<20<50),Normal,Akumulasi (Naik),Normal,Dominan Jual (Guyur),Normal,Sedang,Doji (Ragu-ragu),Area Tengah,> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Ritel Aktif (5M - 50M),Normal (50-150%),Accumulation (Kumpul Barang),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 2 Hari Beruntun,TP: 566 | CL: 506,Normal,Menengah (1:1),4,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,ENZO,Small Cap (Lapis 3),Undervalued (Murah),13.4392185,0.85478944,66.0,66,60,74,-1.4925373134328357,10532600,Normal,49,Negatif,Downtrend,Bearish,Strong Bearish,Konsolidasi / Transisi,Normal,Akumulasi (Naik),Normal,Seimbang / Adu Mekanik,Normal,Sedang,Normal,Rawan Pucuk (High Risk),< 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Gorengan Sepi (< 5M),Normal (50-150%),Distribution (Fase Jualan),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Turun 1 Hari Beruntun,TP: 71 | CL: 62,Open = High (Tekanan Jual),Menengah (1:1),1,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,GOTO,Big Cap (Lapis 1),Fair Value (Wajar),0.0,1.6695606,50.0,50,50,50,0.0,45918300,Normal,0,Negatif,Downtrend,Bearish,Bullish MACD,Konsolidasi / Transisi,Normal,Netral,Normal,Tidak Ada Transaksi,Squeeze,Rendah,Doji (Ragu-ragu),Dekat Support (Low Risk),> 1 Miliar,Persis di VWAP,Netral,Gorengan Sepi (< 5M),Normal (50-150%),Sideways,Solid (Jarang Dibanting),Normal,Sideways / Stagnan,TP: 51 | CL: 49,Normal,Di Area Support,1,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,PTRO,Big Cap (Lapis 1),Overvalued (Mahal),90.09181,181153.84,4710.0,4288,3830,5200,1.948051948051948,34302900,Normal,62,Positif,Uptrend,Bullish,Strong Bullish,Perfect Uptrend (5>20>50),Normal,Akumulasi (Naik),Normal,Dominan Jual (Guyur),Normal,Tinggi,Doji (Ragu-ragu),Rawan Pucuk (High Risk),> 1 Miliar,Persis di VWAP,Distribusi Pro (Guyuran),Sultan (> 50M/hari),Normal (50-150%),Mark-Up (Fase Pesta),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 2 Hari Beruntun,TP: 5079 | CL: 4463,Normal,Tidak Ideal (< 1:1),6,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,KIJA,Mid Cap (Lapis 2),Undervalued (Murah),6.1147695,0.4276921,130.0,129,117,146,4.0,51237400,Normal,52,Positif,Uptrend,Bearish,Bearish MACD,Konsolidasi / Transisi,Normal,Distribusi (Turun),Normal,Dominan Beli (Hajar Kanan),Normal,Tinggi,Normal,Rawan Pucuk (High Risk),> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Gorengan Sepi (< 5M),Normal (50-150%),Mark-Up (Fase Pesta),Normal,Normal,Naik 2 Hari Beruntun,TP: 138 | CL: 124,Open = Low (Bullish Kuat),Menengah (1:1),4,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,BREN,Big Cap (Lapis 1),Overvalued (Mahal),161.29031,670000.0,3350.0,3403,3130,3920,3.076923076923077,24908000,Normal,47,Positif,Downtrend,Bearish,Strong Bearish,Strong Downtrend (5<20<50),Normal,Distribusi (Turun),Normal,Dominan Beli (Hajar Kanan),Normal,Tinggi,Normal,Area Tengah,> 1 Miliar,Persis di VWAP,Akumulasi Pro (Smart Money),Sultan (> 50M/hari),Normal (50-150%),Mark-Down (Fase Runtuh),Spesialis Tiang Jemuran (Banting Pucuk),Normal,Naik 1 Hari Beruntun,TP: 3652 | CL: 3148,Normal,Ideal (1:2),2,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
09:00,SCMA,Big Cap (Lapis 1),Fair Value (Wajar),14.285714,1.9300182,208.0,205,192,218,5.05050505050505,52853900,Tembus MA20,53,Positif,Uptrend,Bearish,Strong Bearish,Konsolidasi / Transisi,Normal,Akumulasi (Naik),Normal,Dominan Beli (Hajar Kanan),Normal,Sedang,Normal,Area Tengah,> 1 Miliar,Di Atas VWAP (Kuat),Akumulasi Pro (Smart Money),Ritel Aktif (5M - 50M),Normal (50-150%),Mark-Up (Fase Pesta),Normal,Normal,Naik 2 Hari Beruntun,TP: 220 | CL: 199,Normal,Tidak Ideal (< 1:1),6,WAIT & SEE,TIDAK ADA,2026-08-03 09:00:03
